catch_id,caught_at,user_id,user_name,area_id,area_name,fish_id,fish_name,size,lure,temperature,wind_direction,wind_speed,pressure,tide_level,tide_name,month_age,weather
3942536,2022-10-17 18:36:00+09:00,382526,チヌは友達,1148,水の広場公園,185,クロダイ,42.2,,24.0,南西,3.3,1006,155.9,小潮,21.2,霧
3943444,2022-10-17 17:54:00+09:00,647237,エネゴリ2017,1148,水の広場公園,185,クロダイ,41.0,カニ,24.0,南,4.7,1007,149.5,小潮,21.2,曇り
3929936,2022-10-16 00:15:00+09:00,648014,cowoohey,1148,水の広場公園,2,シーバス,45.0,スイッチヒッター - チャート,20.0,北東,2.5,1019,72.4,中潮,20.2,晴れ
3928755,2022-10-15 20:58:00+09:00,397288,アングラー245,1148,水の広場公園,793,フッコ（マルスズキ）,55.0,,22.0,東北東,4.2,1018,176.1,中潮,19.2,快晴
3925607,2022-10-15 02:30:00+09:00,764268,h2_fishing,1148,水の広場公園,2,シーバス,47.0,ヴァルナ110s - アイクルクリアーピンクコノシロ,21.0,北北東,4.7,1018,155.3,中潮,19.2,晴れ
3925328,2022-10-15 01:30:00+09:00,764268,h2_fishing,1148,水の広場公園,2,シーバス,43.0,ベントミノー106fsw - アイスシャッドイワシ,21.0,北北東,4.7,1018,168.2,中潮,19.2,晴れ
3922587,2022-10-14 21:33:00+09:00,708697,ハルミ,1148,水の広場公園,2,シーバス,,ワスプスラローム80s,20.0,東北東,4.2,1019,148.5,中潮,18.2,晴れ
3921708,2022-10-14 20:54:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,20,ソイ,25.0,Flash J - マイワシシルバー1.5in,19.0,北,5.3,1018,176.7,中潮,18.2,曇り
3921685,2022-10-14 20:54:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,20.0,Flash J - マイワシシルバー1.5in,19.0,北,5.3,1018,176.7,中潮,18.2,曇り
3918239,2022-10-13 20:41:00+09:00,532220,きよさく,1150,有明西ふ頭公園,793,フッコ（マルスズキ）,50.0,ゼッパー80,18.0,北,6.1,1023,171.8,中潮,17.2,小雨
3915014,2022-10-13 02:43:00+09:00,751221,まつじ,1148,水の広場公園,2,シーバス,45.0,ジョルティ,20.0,北北東,6.1,1025,50.6,中潮,17.2,曇り
3903690,2022-10-10 14:14:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,30.0,カニ,27.0,南南西,9.7,1008,109.6,大潮,14.2,小雨
3893155,2022-10-09 02:00:00+09:00,751221,まつじ,1148,水の広場公園,2,シーバス,51.0,ローリングベイト,19.0,北東,5.0,1024,160.9,大潮,13.2,曇り
3892644,2022-10-08 23:43:00+09:00,382667,40過ぎて釣り始めました,1148,水の広場公園,185,クロダイ,,ドーバー99s,19.0,東北東,5.0,1023,69.8,中潮,12.2,晴れ
3874450,2022-10-04 11:05:00+09:00,939911,アングラータカシ,1148,水の広場公園,185,クロダイ,36.0,,26.0,南南西,8.9,1015,138.9,小潮,8.2,快晴
3870798,2022-10-03 12:12:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,39.0,フジツボ,27.0,南南東,1.1,1021,156.1,小潮,7.2,晴れ
3850704,2022-09-30 21:51:00+09:00,403894,釣り熱再燃中,1148,水の広場公園,185,クロダイ,,メタルバイブ ７ｇ,24.0,東北東,5.6,1017,164.2,中潮,4.2,快晴
3848806,2022-09-30 16:10:00+09:00,939911,アングラータカシ,1150,有明西ふ頭公園,185,クロダイ,51.0,,30.0,東,4.2,1015,145.1,中潮,4.2,快晴
3842784,2022-09-28 15:45:00+09:00,939911,アングラータカシ,1150,有明西ふ頭公園,185,クロダイ,31.0,,28.0,北,2.2,1007,128.0,中潮,2.2,晴れ
3841272,2022-09-28 15:29:00+09:00,939911,アングラータカシ,1148,水の広場公園,185,クロダイ,31.0,,28.0,東北東,3.3,1008,195.3,中潮,2.2,快晴
3835207,2022-09-27 15:27:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,29.0,フジツボ,28.0,東,5.8,1012,124.7,大潮,1.2,晴れ
3835189,2022-09-27 15:01:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,30.0,フジツボ,28.0,東,5.8,1012,124.7,大潮,1.2,晴れ
3835174,2022-09-27 14:33:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,43.0,フジツボ,30.0,東北東,2.8,1014,85.2,大潮,1.2,快晴
3857848,2022-09-25 16:00:00+09:00,840742,アングラー54704507,1150,有明西ふ頭公園,38,イワシ,,,27.0,東北東,4.2,1016,192.3,大潮,28.8,曇り
3841028,2022-09-25 04:50:00+09:00,716346,しん(pesu034),1150,有明西ふ頭公園,28,ボラ,48.0,アオイソメ,23.0,北東,5.6,1014,196.3,大潮,28.8,小雨
3810555,2022-09-23 15:23:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,38.5,フジツボ,24.0,北東,2.2,1013,173.0,中潮,26.8,曇り
3812430,2022-09-23 14:40:00+09:00,529264,こやさん,1148,水の広場公園,28,ボラ,,,23.0,北,2.8,1015,152.8,中潮,26.8,曇り
3810054,2022-09-23 14:03:00+09:00,327083,kamiーchan,1148,水の広場公園,575,コノシロ,20.0,,23.0,北,2.8,1015,152.8,中潮,26.8,曇り
3803478,2022-09-21 20:21:00+09:00,403894,釣り熱再燃中,1148,水の広場公園,185,クロダイ,,メタルバイブ ７ｇ,23.0,東北東,6.7,1017,131.5,若潮,24.8,晴れ
3781741,2022-09-16 11:06:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,39.0,フジツボ,25.0,東,2.5,1016,148.5,中潮,19.8,快晴
3781727,2022-09-16 10:25:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,30.0,フジツボ,25.0,東,2.5,1016,163.7,中潮,19.8,快晴
3781680,2022-09-16 09:38:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,38.0,フジツボ,25.0,東,2.5,1016,171.0,中潮,19.8,快晴
3775298,2022-09-14 20:24:00+09:00,403894,釣り熱再燃中,1148,水の広場公園,185,クロダイ,50.0,ナレージ50,28.0,東北東,7.8,1016,193.8,中潮,17.8,快晴
3797754,2022-09-12 17:32:00+09:00,605167,阿希斗,1148,水の広場公園,969,チヌ,,チヌキューブ,30.0,東北東,4.4,1013,192.4,大潮,15.8,晴れ
3765821,2022-09-12 13:52:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,30.0,カニ,29.0,北東,4.7,1015,41.7,大潮,15.8,晴れ
3762059,2022-09-11 17:50:00+09:00,800805,ぽたしゅう,1148,水の広場公園,811,セイゴ（タイリクスズキ）,13.0,マイクロジグ - アカキン,28.0,東北東,6.9,1014,201.8,大潮,14.8,曇り
3758527,2022-09-11 16:02:00+09:00,843079,酒が世界を救う(釣り),1148,水の広場公園,539,カタクチイワシ,5.0,,29.0,東北東,6.4,1014,173.4,大潮,14.8,曇り
3735679,2022-09-07 02:15:00+09:00,601753,RYO@510,1148,水の広場公園,539,カタクチイワシ,,ジグサビキ,28.0,南南西,6.7,1010,163.4,中潮,10.8,快晴
3730698,2022-09-05 13:35:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,30.0,フジツボ,30.0,東南東,2.2,1015,153.2,長潮,8.8,小雨
3730691,2022-09-05 12:52:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,47.0,フジツボ,30.0,東南東,2.2,1015,145.0,長潮,8.8,小雨
3699615,2022-08-29 17:06:00+09:00,417386,mistral08 ,1150,有明西ふ頭公園,969,チヌ,35.0,,27.0,東,5.8,1017,184.2,中潮,1.8,曇り
3696898,2022-08-28 21:29:00+09:00,367656,ーまーしー,1148,水の広場公園,975,キビレ,,,22.0,北東,6.1,1016,146.6,大潮,0.8,曇り
3696608,2022-08-28 17:30:00+09:00,923997,ひろぱぱ0629,1148,水の広場公園,185,クロダイ,26.0,,23.0,北北東,6.7,1013,193.0,大潮,0.8,曇り
3688895,2022-08-27 20:20:00+09:00,403894,釣り熱再燃中,1148,水の広場公園,2,シーバス,,チヌ職人,31.0,南,7.2,1004,166.9,大潮,29.4,快晴
3686952,2022-08-27 18:29:00+09:00,843079,酒が世界を救う(釣り),1148,水の広場公園,653,クサフグ,1.0,,31.0,南,7.2,1004,202.5,大潮,29.4,快晴
3675067,2022-08-24 21:20:00+09:00,394019,Yumathegenius,1148,水の広場公園,969,チヌ,35.0,リトルスパイダー,26.0,北東,5.6,1008,129.3,中潮,26.4,小雨
3670111,2022-08-23 14:13:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,25.0,フジツボ,31.0,南南西,5.8,1005,141.6,若潮,25.4,晴れ
3670101,2022-08-23 13:31:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,38.0,フジツボ,31.0,南南西,5.8,1005,119.6,若潮,25.4,晴れ
3667198,2022-08-22 17:05:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,25.0,フジツボ,32.0,東北東,2.2,1006,164.3,長潮,24.4,小雨
3667141,2022-08-22 13:24:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,25.0,チヌキューブM - 白,30.0,北,2.2,1007,131.8,長潮,24.4,曇り
3667077,2022-08-22 11:58:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,45.0,イガイ,27.0,北北東,3.9,1009,99.6,長潮,24.4,曇り
3661778,2022-08-21 13:38:00+09:00,399853,もりたん,1148,水の広場公園,969,チヌ,,チヌキューブ,28.0,南南東,1.7,1004,147.3,小潮,23.4,豪雨
3657164,2022-08-20 21:39:00+09:00,745913,ただ巻き,1148,水の広場公園,972,チンチン,20.0,チヌキューブ,26.0,北北西,1.7,1004,172.0,小潮,22.4,曇り
3648289,2022-08-19 13:34:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,43.5,イガイ,31.0,南,2.8,1004,129.4,小潮,21.4,晴れ
3646596,2022-08-18 22:57:00+09:00,716346,しん(pesu034),1148,水の広場公園,185,クロダイ,25.0,アオイソメ,27.0,東北東,3.6,1006,176.0,中潮,20.4,晴れ
3631453,2022-08-15 13:42:00+09:00,605555,ショウジン,1148,水の広場公園,2,シーバス,53.0,バイブレーション モアザン ミニエント  - イワシ,33.0,南南東,1.7,1006,36.1,中潮,17.4,快晴
3633881,2022-08-14 17:22:00+09:00,558907,アニメも大好き★ノリノリ★,1148,水の広場公園,576,サッパ,10.0,,33.0,南南東,3.6,1005,166.1,大潮,16.4,快晴
3615005,2022-08-12 16:28:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,39.0,イガイ,34.0,南南西,11.1,1009,150.7,大潮,14.4,快晴
3600427,2022-08-08 21:21:00+09:00,281496,サジサン,1148,水の広場公園,2,シーバス,35.0,,30.0,南南西,7.5,1010,147.7,若潮,10.4,快晴
3598165,2022-08-08 15:10:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,46.0,イガイ,35.0,南南西,9.7,1010,168.1,若潮,10.4,快晴
3595280,2022-08-07 20:17:00+09:00,757087,Kオヤジ,1148,水の広場公園,2,シーバス,48.0,ファンキーダート55,29.0,南,5.3,1011,150.4,長潮,9.4,快晴
3595253,2022-08-07 19:49:00+09:00,757087,Kオヤジ,1148,水の広場公園,2,シーバス,12.0,ファンキーダート55,29.0,南,5.3,1011,143.3,長潮,9.4,快晴
3595236,2022-08-07 19:45:00+09:00,757087,Kオヤジ,1148,水の広場公園,2,シーバス,45.0,ファンキーダート55,29.0,南,5.3,1011,143.3,長潮,9.4,快晴
3585196,2022-08-06 11:45:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,28,ボラ,,,25.0,南東,1.7,1011,149.9,小潮,8.4,曇り
3584457,2022-08-06 10:31:00+09:00,399853,もりたん,1148,水の広場公園,969,チヌ,,イガイ,24.0,東南東,1.7,1011,146.8,小潮,8.4,曇り
3580635,2022-08-05 14:00:00+09:00,888686,釣りはエサかサビキですよ？,1148,水の広場公園,570,アカエイ,45.0,,27.0,東北東,4.2,1008,142.2,小潮,7.4,曇り
3580071,2022-08-05 12:24:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,36.0,イガイ,27.0,東北東,4.2,1008,145.5,小潮,7.4,曇り
3575519,2022-08-03 19:40:00+09:00,757087,Kオヤジ,1148,水の広場公園,185,クロダイ,37.0,ミニエント57S - 不夜城炎上,33.0,南南西,5.6,1004,176.7,中潮,5.4,晴れ
3572292,2022-08-02 20:16:00+09:00,757087,Kオヤジ,1148,水の広場公園,185,クロダイ,42.0,ミニエント57S - 不夜城炎上,32.0,南,5.8,1010,196.4,中潮,4.4,快晴
3568455,2022-08-01 16:20:00+09:00,760769,釣らねば　ハラミ,1148,水の広場公園,185,クロダイ,32.0,,34.0,南,5.6,1011,103.1,中潮,3.4,快晴
3564850,2022-07-31 19:48:00+09:00,235810,ベニバナイチヤク,1148,水の広場公園,575,コノシロ,,鬼丸　12g,33.0,南,4.7,1011,199.3,中潮,2.4,快晴
3556663,2022-07-30 16:01:00+09:00,399853,もりたん,1148,水の広場公園,969,チヌ,,チヌキューブ,35.0,南,6.7,1013,138.1,大潮,1.4,快晴
3547870,2022-07-28 15:27:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,,,34.0,南南西,6.7,1013,137.4,大潮,29.0,快晴
3543599,2022-07-27 16:31:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,27.0,イガイ,32.0,南,9.2,1010,160.9,大潮,28.0,快晴
3550996,2022-07-26 21:02:00+09:00,669540,シーバス好き,1148,水の広場公園,799,スズキ,,,28.0,南,9.2,1011,135.5,中潮,27.0,快晴
3562859,2022-07-24 05:46:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,23.0,,26.0,北北東,0.6,1005,101.2,若潮,25.0,快晴
3531126,2022-07-23 08:24:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,37.0,,26.0,北北東,3.9,1001,73.5,長潮,24.0,小雨
3531120,2022-07-23 08:01:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,39.0,,26.0,北北東,3.9,1001,73.5,長潮,24.0,小雨
3531101,2022-07-23 07:34:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,39.0,,26.0,北北東,3.9,1001,68.6,長潮,24.0,小雨
3520337,2022-07-22 23:30:00+09:00,752989,たまき釣りチャンネル,1148,水の広場公園,14,カサゴ,20.0,,26.0,東北東,3.1,1002,171.7,小潮,23.0,小雨
3520332,2022-07-22 22:15:00+09:00,752989,たまき釣りチャンネル,1148,水の広場公園,14,カサゴ,25.0,,26.0,東北東,3.1,1002,168.3,小潮,23.0,小雨
3520329,2022-07-22 21:58:00+09:00,752989,たまき釣りチャンネル,1148,水の広場公園,2,シーバス,64.0,,26.0,東北東,3.1,1002,159.4,小潮,23.0,小雨
3504807,2022-07-18 16:14:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,49.5,イガイ,32.0,南,3.6,1003,58.2,中潮,19.0,快晴
3614384,2022-07-18 08:30:00+09:00,815665,アサマズメ,1150,有明西ふ頭公園,575,コノシロ,27.0,,26.0,北北西,1.9,1003,188.7,中潮,19.0,小雨
3502901,2022-07-17 23:35:00+09:00,281496,サジサン,1148,水の広場公園,2,シーバス,12.0,ビックバッカー ソフトバイブ 21g - いわし,27.0,南南西,6.1,1000,150.8,中潮,18.0,快晴
3470090,2022-07-10 22:37:00+09:00,880326,入重家,1148,水の広場公園,1516,ダイナンギンポ,15.0,,26.0,南,5.0,1008,141.8,中潮,11.0,晴れ
3470104,2022-07-10 16:57:00+09:00,872221,電車で限界突破×アングラー,1150,有明西ふ頭公園,575,コノシロ,18.0,,32.0,南,7.2,1005,168.1,中潮,11.0,快晴
3465125,2022-07-10 06:00:00+09:00,877378,ゴンチチ,1150,有明西ふ頭公園,539,カタクチイワシ,,,25.0,南南西,5.6,1006,71.5,中潮,11.0,小雨
3453746,2022-07-07 20:15:00+09:00,757087,Kオヤジ,1148,水の広場公園,340,マルタウグイ,60.0,ガルバスリム80S,28.0,東北東,7.2,1008,142.1,小潮,8.0,晴れ
3438645,2022-07-03 15:35:00+09:00,415324,PE編み込みマン,1148,水の広場公園,185,クロダイ,,,32.0,南西,4.7,1009,50.4,中潮,4.0,晴れ
3516979,2022-07-03 13:08:00+09:00,891614,kiryuたまご,1150,有明西ふ頭公園,658,ギマ,,,34.0,南,6.7,1010,32.9,中潮,4.0,快晴
3435249,2022-07-03 04:03:00+09:00,344876,六連星釣撃機動隊,1148,水の広場公園,185,クロダイ,35.0,チヌ蟹,27.0,南西,0.8,1011,150.5,中潮,4.0,快晴
3424619,2022-07-01 18:34:00+09:00,617854,なかなか釣れんなぁ…,1150,有明西ふ頭公園,576,サッパ,15.0,,31.0,南,7.2,1014,178.7,中潮,2.0,快晴
3421193,2022-06-30 20:49:00+09:00,691301,にゃんじらす,1148,水の広場公園,975,キビレ,,シェリー80SS - チャートバックパール,31.0,南,2.0,1013,178.0,大潮,1.0,快晴
3415070,2022-06-28 22:21:00+09:00,694389,やっこちゃん,1148,水の広場公園,2,シーバス,59.0,ビーフリ,28.0,南南西,6.1,1010,123.6,大潮,28.6,小雨
3412458,2022-06-28 17:40:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,37.0,カニ,32.0,南,5.0,1009,174.0,大潮,28.6,快晴
3411685,2022-06-28 15:11:00+09:00,779412,Chili Bomber,1148,水の広場公園,185,クロダイ,47.0,チヌキューブ - グリーン,32.0,南,4.7,1009,143.3,大潮,28.6,快晴
3409834,2022-06-28 00:03:00+09:00,510043,パリオカルアーマンHiRoYS,1148,水の広場公園,1,ブラックバス,,,27.0,北北東,2.2,1012,137.4,大潮,28.6,快晴
3617029,2022-06-26 20:35:00+09:00,745913,ただ巻き,1148,水の広場公園,2,シーバス,,,30.0,南南西,10.8,1011,132.7,中潮,26.6,快晴
3406540,2022-06-26 15:35:00+09:00,413574,Eーさん,1148,水の広場公園,575,コノシロ,,,33.0,南南西,8.6,1011,163.5,中潮,26.6,快晴
3398928,2022-06-26 06:00:00+09:00,877378,ゴンチチ,1150,有明西ふ頭公園,539,カタクチイワシ,,,27.0,南西,3.9,1013,104.9,中潮,26.6,快晴
3398258,2022-06-26 03:46:00+09:00,394909,sho103,1148,水の広場公園,2,シーバス,55.0,ノガレ,25.0,南南西,6.1,1011,172.8,中潮,26.6,快晴
3614326,2022-06-25 19:20:00+09:00,745913,ただ巻き,1148,水の広場公園,2,シーバス,65.0,,31.0,南南西,8.3,1007,132.1,中潮,25.6,快晴
3414254,2022-06-25 06:15:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,39.0,,26.0,南西,8.6,1006,89.7,中潮,25.6,快晴
3414239,2022-06-25 05:25:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,46.0,,25.0,南南西,9.2,1004,117.1,中潮,25.6,快晴
3392395,2022-06-24 20:16:00+09:00,766765,ボトル,1148,水の広場公園,2,シーバス,37.0,ライキリ70 - マットチャート,29.0,南南西,12.2,1003,117.4,若潮,24.6,快晴
3383281,2022-06-22 12:59:00+09:00,417386,mistral08 ,1150,有明西ふ頭公園,969,チヌ,40.0,,27.0,東南東,1.7,1009,142.1,小潮,22.6,晴れ
3383276,2022-06-22 12:37:00+09:00,417386,mistral08 ,1150,有明西ふ頭公園,969,チヌ,,,27.0,東南東,1.7,1009,142.1,小潮,22.6,晴れ
3373855,2022-06-20 05:30:00+09:00,557199,ショーケン,1148,水の広場公園,2,シーバス,,CD7 - RH,23.0,南西,2.5,1005,129.9,小潮,20.6,快晴
3372901,2022-06-19 19:40:00+09:00,757087,Kオヤジ,1148,水の広場公園,2,シーバス,55.0,ガルバスリム80S,27.0,南,7.5,1006,132.5,中潮,19.6,快晴
3371116,2022-06-19 18:10:00+09:00,529016,mgnkt,1150,有明西ふ頭公園,576,サッパ,,,27.0,南,7.5,1006,101.2,中潮,19.6,快晴
3371793,2022-06-19 16:16:00+09:00,443513,魚座マン,1150,有明西ふ頭公園,576,サッパ,,,29.0,南,7.5,1007,46.7,中潮,19.6,快晴
3384114,2022-06-19 05:30:00+09:00,877378,ゴンチチ,1150,有明西ふ頭公園,576,サッパ,,,22.0,南南西,4.7,1010,178.1,中潮,19.6,晴れ
3365360,2022-06-18 22:08:00+09:00,532276,Papa Yacchi,1148,水の広場公園,2,シーバス,50.0,VJ-16,24.0,南,6.7,1011,177.5,中潮,18.6,晴れ
3358465,2022-06-17 17:30:00+09:00,779412,Chili Bomber,1150,有明西ふ頭公園,185,クロダイ,,,29.0,南,4.4,1009,104.0,中潮,17.6,快晴
3353520,2022-06-17 05:56:00+09:00,716346,しん(pesu034),1148,水の広場公園,185,クロダイ,44.0,アオイソメ,22.0,西南西,1.7,1009,193.9,中潮,17.6,快晴
3354267,2022-06-17 03:45:00+09:00,338014,★★★★Fishing Rock★★★★,1148,水の広場公園,799,スズキ,45.0,ナレージ65 - ブラックオレンジ,22.0,西南西,1.7,1009,151.3,中潮,17.6,快晴
3352434,2022-06-16 20:24:00+09:00,533099,コマコマ,1148,水の広場公園,2,シーバス,41.0,マニック95,26.0,南南西,7.5,1008,195.9,中潮,16.6,快晴
3353118,2022-06-16 18:44:00+09:00,869483,Kcraft,1148,水の広場公園,2,シーバス,43.0,ダイソーVJ16g - シルバー,23.0,南,2.5,1008,182.0,中潮,16.6,晴れ
3360315,2022-06-16 18:30:00+09:00,302183,JACCARA,1150,有明西ふ頭公園,185,クロダイ,45.0,,23.0,南,2.5,1008,182.0,中潮,16.6,晴れ
3357777,2022-06-16 17:16:00+09:00,417386,mistral08 ,1148,水の広場公園,970,ケイズ,,,24.0,南,3.3,1008,150.8,中潮,16.6,晴れ
3350763,2022-06-15 20:25:00+09:00,694389,やっこちゃん,1148,水の広場公園,2,シーバス,46.0,ブローウィン80s,18.0,北,3.9,1013,187.7,大潮,15.6,曇り
3345864,2022-06-14 19:36:00+09:00,281496,サジサン,1148,水の広場公園,575,コノシロ,25.0,,19.0,東,5.0,1019,190.3,大潮,14.6,晴れ
3344297,2022-06-14 14:18:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,36.5,カニ,19.0,東北東,5.3,1019,68.5,大潮,14.6,小雨
3344082,2022-06-14 00:03:00+09:00,693419,Yukki6818,1148,水の広場公園,185,クロダイ,,ナレージ65,19.0,東北東,5.0,1017,126.0,大潮,14.6,晴れ
3335903,2022-06-12 17:40:00+09:00,529016,mgnkt,1150,有明西ふ頭公園,575,コノシロ,,,24.0,東北東,2.8,1006,179.5,大潮,12.6,小雨
3335409,2022-06-12 16:02:00+09:00,716346,しん(pesu034),1150,有明西ふ頭公園,2,シーバス,43.0,アオイソメ,23.0,北東,2.8,1006,185.4,大潮,12.6,快晴
3335291,2022-06-12 14:54:00+09:00,623637,泳がせはロマン,1148,水の広場公園,2,シーバス,51.0,,21.0,北北東,3.6,1006,154.8,大潮,12.6,小雨
3317509,2022-06-09 12:48:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,49.0,カニ,21.0,北東,2.2,1016,140.3,若潮,9.6,曇り
3315370,2022-06-08 21:45:00+09:00,533099,コマコマ,1148,水の広場公園,2,シーバス,42.0,エリテン,16.0,北東,5.3,1015,125.5,長潮,8.6,曇り
3314976,2022-06-08 17:35:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,46.5,パワークラブL,18.0,北東,5.8,1012,75.3,長潮,8.6,曇り
3343193,2022-06-07 22:14:00+09:00,869483,Kcraft,1148,水の広場公園,2,シーバス,55.0,NOGARE120F - 銀粉ハク,16.0,北東,4.4,1008,154.9,小潮,7.6,霧
3310385,2022-06-07 20:45:00+09:00,669540,シーバス好き,1148,水の広場公園,969,チヌ,,,16.0,北東,4.7,1005,119.6,小潮,7.6,小雨
3292962,2022-06-04 04:54:00+09:00,812557,fishingTOMOKI,1148,水の広場公園,575,コノシロ,,ジョルディmini8g - キラキラシラス/アカキン,18.0,東北東,3.6,1011,144.7,中潮,4.6,晴れ
3278501,2022-06-01 19:48:00+09:00,723113,417,1150,有明西ふ頭公園,2,シーバス,,,25.0,南,6.7,1008,182.8,中潮,1.6,快晴
3273605,2022-05-31 22:34:00+09:00,349384,たかお🎣,1148,水の広場公園,969,チヌ,40.0,モアザン　ガルバスリム - ハッピーレモン,20.0,東北東,3.3,1005,122.0,大潮,0.6,曇り
3272508,2022-05-31 16:44:00+09:00,605555,ショウジン,1148,水の広場公園,969,チヌ,33.0,カニ,20.0,北北西,2.8,1004,124.7,大潮,0.6,曇り
3271941,2022-05-31 15:08:00+09:00,605555,ショウジン,1150,有明西ふ頭公園,969,チヌ,36.0,カニ,20.0,北西,1.7,1004,86.0,大潮,0.6,曇り
3262376,2022-05-29 14:57:00+09:00,444919,ゴッツ坊主,1150,有明西ふ頭公園,975,キビレ,40.0,,29.0,南南西,5.3,1005,119.1,大潮,28.3,快晴
3253101,2022-05-28 03:17:00+09:00,812557,fishingTOMOKI,1148,水の広場公園,2,シーバス,50.0,アルデンテ70S - マンダリンオレンジ,19.0,北,1.1,998,178.4,中潮,27.3,小雨
3247156,2022-05-26 14:18:00+09:00,417386,mistral08 ,1148,水の広場公園,2,シーバス,,,24.0,南,5.8,1010,153.0,若潮,25.3,快晴
3243579,2022-05-25 12:02:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,38.0,,24.0,南,5.3,1013,134.5,長潮,24.3,快晴
3247847,2022-05-24 23:31:00+09:00,602187,釣り女神イガッツ,1148,水の広場公園,2,シーバス,65.0,,20.0,南,5.3,1018,135.3,小潮,23.3,快晴
3237409,2022-05-24 02:42:00+09:00,407632,バチ抜け太郎,1148,水の広場公園,799,スズキ,40.0,ガルバスリム - ハッピーレモン,18.0,南南東,2.2,1016,152.8,小潮,23.3,晴れ
3236945,2022-05-23 22:28:00+09:00,533099,コマコマ,1148,水の広場公園,2,シーバス,58.0,エリテン,19.0,南東,3.3,1016,131.0,小潮,22.3,晴れ
3238286,2022-05-23 21:51:00+09:00,779661,アングラーヤマシタ,1148,水の広場公園,2,シーバス,48.0,エリア10 - ゴーストイエローオレンジ,18.0,東,2.8,1015,110.7,小潮,22.3,快晴
3225565,2022-05-21 18:10:00+09:00,559138,skyway716,1150,有明西ふ頭公園,1245,イシモチ,28.0,,19.0,南南西,4.2,1010,76.6,中潮,20.3,小雨
3225472,2022-05-21 16:55:00+09:00,559138,skyway716,1150,有明西ふ頭公園,575,コノシロ,26.0,Teppan Vib 9g,20.0,南,5.0,1011,31.7,中潮,20.3,小雨
3245955,2022-05-21 08:33:00+09:00,404198,つかかず,1150,有明西ふ頭公園,539,カタクチイワシ,,,19.0,南南東,1.4,1014,169.5,中潮,20.3,小雨
3219346,2022-05-20 23:54:00+09:00,826652,アングラー09451678,1148,水の広場公園,2,シーバス,45.0,ブローウィン！125Fスリム,19.0,南,5.8,1016,157.7,中潮,19.3,晴れ
3220420,2022-05-20 21:04:00+09:00,694389,やっこちゃん,1148,水の広場公園,2,シーバス,63.0,エリテン,19.0,南,5.8,1016,170.9,中潮,19.3,晴れ
3426333,2022-05-20 03:58:00+09:00,851274,はーい南,1148,水の広場公園,793,フッコ（マルスズキ）,50.0,リバイアサン,18.0,南南西,4.7,1017,128.7,中潮,19.3,快晴
3215222,2022-05-19 20:56:00+09:00,757087,Kオヤジ,1148,水の広場公園,2,シーバス,50.0,feel100SG,24.0,南,6.4,1018,181.6,中潮,18.3,快晴
